20200208,闵行,金虹桥,婚房两居室，南北户型，老少皆宜，近地铁，中间楼层,292万,2室1厅 | 53.12平米 | 南 | 精装 | 中楼层(共6层) | 1992年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_o9NHm1oyn_1.jpg.296x216.jpg
20200208,闵行,金虹桥,双地铁交汇，无增值税，业主诚意出售！,600万,2室2厅 | 96.05平米 | 南 | 简装 | 高楼层(共18层) | 1998年建 | 塔楼,https://image1.ljcdn.com/310000-inspection/pc1_iftv0Jp8N_1.jpg.296x216.jpg
20200208,闵行,金虹桥,此房满五年唯一，中间楼层，户型好，交通方便，,550万,2室2厅 | 89.89平米 | 南 | 精装 | 中楼层(共6层) | 1996年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_IKm1o8iXd_1.jpg.296x216.jpg
20200208,闵行,金虹桥,东航明珠公寓 2室2厅 510万,510万,2室2厅 | 96.05平米 | 南 西 | 精装 | 低楼层(共18层) | 1998年建 | 塔楼,https://image1.ljcdn.com/310000-inspection/pc1_gAR6LDANg_1.jpg.296x216.jpg
20200208,闵行,金虹桥,高区，采光和视野都很好。动迁房，免增值税，个税减半房主自荐,690万,2室2厅 | 94.37平米 | 南 | 精装 | 13层 | 2017年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_rkCIyXFPw_1.jpg.296x216.jpg
20200208,闵行,金虹桥,高区边间视野开阔，采光好无遮挡，全明方正户型。,930万,3室2厅 | 138平米 | 南 | 精装 | 中楼层(共18层) | 1998年建 | 板塔结合,https://image1.ljcdn.com/310000-inspection/pc1_F6T3oidt8_1.jpg.296x216.jpg
20200208,闵行,金虹桥,双南两房，中间楼层，业主急售，价格可谈,300万,2室1厅 | 64.37平米 | 南 | 精装 | 低楼层(共19层) | 1990年建 | 塔楼,https://image1.ljcdn.com/310000-inspection/prod-3680d5f0-fb2b-4358-8237-9343ee975ac0.jpg.296x216.jpg
20200208,闵行,金虹桥,古北地铁边 全南户型中层区采光好，精装修可拎包入住,780万,2室2厅 | 119.9平米 | 南 | 精装 | 18层 | 1998年建 | 塔楼,https://image1.ljcdn.com/310000-inspection/prod-9e06947f-d297-4f33-a458-83058e4052b7.jpg.296x216.jpg
20200208,闵行,金虹桥,采光好 户型方正 高层电梯房 配套完善  交通便利,645万,2室2厅 | 106.7平米 | 南 | 精装 | 中楼层(共20层) | 1999年建 | 塔楼,https://image1.ljcdn.com/310000-inspection/pc1_mDnyydBrF_1.jpg.296x216.jpg
20200208,闵行,金虹桥,虹梅路2806弄 2室1厅 285万,285万,2室1厅 | 58.51平米 | 南 | 简装 | 高楼层(共6层) | 1988年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_uuAd8gxq6.jpg.296x216.jpg
20200208,闵行,金虹桥,上虹新村双南两房，中间楼层，前后无遮挡,380万,2室1厅 | 72.93平米 | 南 | 简装 | 中楼层(共6层) | 1993年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-d4ad7e33-bb7c-4c50-a46c-cdb5723b043d.jpg.296x216.jpg
20200208,闵行,金虹桥,景观楼梯房，满五唯一，双南户型，小区中间位置房主自荐,275万,2室1厅 | 59.38平米 | 南 | 精装 | 高楼层(共6层) | 1992年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-795f2b69-e1dd-45c1-aadb-dfaf37f75633.jpg.296x216.jpg
20200208,闵行,金虹桥,非顶楼!税少!古北老外街旁+居家精装+软装全新+1梯2户,275万,2室1厅 | 50.89平米 | 南 | 精装 | 高楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_wTWV6TzJf_1.jpg.296x216.jpg
20200208,闵行,金虹桥,高尔夫球场旁，生活配套已成熟，双南户型，采光足,277万,2室1厅 | 59.38平米 | 南 | 简装 | 高楼层(共6层) | 1992年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-5e1c7e99-15f7-4d27-aecd-24b9b2bdc07d.jpg.296x216.jpg
20200208,闵行,金虹桥,次新社区+板式户型南北通+满五唯一税少+看房方便,560万,2室2厅 | 101.15平米 | 南 | 简装 | 低楼层(共13层) | 2003年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-30559708-aacf-4417-b1fa-a08beec239ef.jpg.296x216.jpg
20200208,闵行,金虹桥,古北新城二期少有小两房金三楼层,435万,2室1厅 | 65.68平米 | 南 | 精装 | 中楼层(共6层) | 1998年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-5efdb1dd-9e24-4d5b-8932-8c424818073b.jpg.296x216.jpg
20200208,闵行,金虹桥,0增值税，全南户型，看房方便，新装修带地热诚意出售,385万,1室1厅 | 58.96平米 | 南 | 精装 | 高楼层(共6层) | 1996年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-7b275388-04e1-4803-8a2f-a358c86a7159.jpg.296x216.jpg
20200208,闵行,金虹桥,2房朝南，拎包入住，视野开阔，业主诚意出租。,460万,2室2厅 | 68.29平米 | 南 北 | 精装 | 高楼层(共6层) | 1997年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-add4f01d-1029-44d4-968e-e2e047c1324e.jpg.296x216.jpg
20200208,闵行,金虹桥,万源新城次新小区，诚意出售，业主好说话价格可刀,340万,1室1厅 | 51.51平米 | 南 | 简装 | 高楼层(共6层) | 2005年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_P2Lnm4WSR_1.jpg.296x216.jpg
20200208,闵行,金虹桥,精装双南小两房，采光好，安静位置，近71路房主自荐,279万,2室1厅 | 52.16平米 | 南 | 精装 | 高楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-2ce66beb-f8d4-4fe8-952e-6dc94fcb94ce.jpg.296x216.jpg
20200208,闵行,金虹桥,张家宅楼层好，地铁口，精装修看房约，南北朝向,478万,2室1厅 | 76平米 | 南 北 | 精装 | 高楼层(共6层) | 1998年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_1pw8frgsC_1.jpg.296x216.jpg
20200208,闵行,金虹桥,精装大一房，有地暖，高区看虹桥高尔夫景观，视野宽阔,650万,1室2厅 | 76.66平米 | 南 | 精装 | 高楼层(共21层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_o8qaa0cgE_1.jpg.296x216.jpg
20200208,闵行,金虹桥,新上虹新村 2室2厅 500万,500万,2室2厅 | 79.2平米 | 南 | 精装 | 高楼层(共6层) | 2000年建 | 板楼,https://image1.ljcdn.com/310000-inspection/77a5db5f-6044-4e3d-a6fb-407c67c79726_1000.jpg.296x216.jpg
20200208,闵行,金虹桥,金虹桥板块总价低一房，税费少，看房方便,265万,1室1厅 | 52.57平米 | 北 | 精装 | 中楼层(共13层)  | 塔楼,https://image1.ljcdn.com/310000-inspection/pc1_0JzCwDcVT_1.jpg.296x216.jpg
20200208,闵行,金虹桥,古北公园式小区，全明格局，客厅面宽7米，诚意出售,838万,3室2厅 | 159.59平米 | 南 北 | 精装 | 低楼层(共8层) | 1998年建 | 板塔结合,https://image1.ljcdn.com/310000-inspection/pc1_1kj46Qp4G_1.jpg.296x216.jpg
20200208,闵行,金虹桥,精装两居室，近地铁，售后公房税少,300万,2室1厅 | 54.04平米 | 南 | 精装 | 中楼层(共6层) | 1996年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-3d4ea732-1c37-4e63-8bb1-5edaedd646cb.jpg.296x216.jpg
20200208,闵行,金虹桥,中环边高区大三房 2011年小区 带产权车位 随时看房,930万,3室2厅 | 152.21平米 | 南 北 | 毛坯 | 高楼层(共17层) | 2011年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_TkxGFH1qy_1.jpg.296x216.jpg
20200208,闵行,金虹桥,必卖好房，南北户型，多层3楼，采光无遮挡，还能谈,350万,2室1厅 | 67.54平米 | 南 北 | 简装 | 中楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-7625e417-ce94-4674-b7b9-bbcbc8987e84.jpg.296x216.jpg
20200208,闵行,金虹桥,三期稀有户型，楼层位置俱佳，价格可谈,790万,3室2厅 | 151.82平米 | 南 | 精装 | 高楼层(共13层) | 1997年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-4ac8fd22-1811-4eb2-83c4-f31f6733ffea.jpg.296x216.jpg
20200208,闵行,金虹桥,满五唯一税少 好楼层看房方便 诚意出售 繁华地段,650万,3室2厅 | 102.38平米 | 南 | 精装 | 中楼层(共6层) | 1996年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-335edd1b-9ef2-4a64-bb37-d75c1b7727e2.jpg.296x216.jpg
20200208,闵行,金虹桥,又双叒叕降价10万！193万安家中环边！吴中路虹梅路口,193万,1室1厅 | 38.76平米 | 西南 | 简装 | 高楼层(共6层) | 1986年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-f74b2b23-e469-472d-b4ae-12e3742a7918.png.296x216.jpg
20200208,闵行,金虹桥,漕河泾地铁02年电梯房，交通方便，管理完善，配套齐全,270万,1室1厅 | 48.84平米 | 北 | 精装 | 中楼层(共13层)  | 塔楼,https://image1.ljcdn.com/310000-inspection/prod-f048c9c0-8cfc-4289-bbed-94fd8b8d37dd.jpg.296x216.jpg
20200208,闵行,金虹桥,此房满五年唯一，无个税，精装全明2房，诚意出售！,730万,2室2厅 | 106.22平米 | 南 | 精装 | 低楼层(共8层) | 1998年建 | 板塔结合,https://image1.ljcdn.com/310000-inspection/prod-ec78a02b-bdb4-4e8f-8b4a-c5cd1aadb6da.jpg.296x216.jpg
20200208,闵行,金虹桥,中环旁电梯房，高品质小区，户型正气满五唯一税费少,550万,2室2厅 | 126.33平米 | 南 | 精装 | 低楼层(共18层) | 1998年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-e3a8ea11-2881-4a43-a0f4-6418cfb3a1dd.jpg.296x216.jpg
20200208,闵行,金虹桥,2015年竣工，免增值税，中间楼层，南向开阔，边套全明,950万,3室2厅 | 122.83平米 | 南 | 毛坯 | 13层  | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_ldozTSKS6_1.jpg.296x216.jpg
20200208,闵行,金虹桥,房间朝南，拎包入住，视野开阔，业主诚意出售！,330万,1室1厅 | 52.97平米 | 南 | 精装 | 高楼层(共6层) | 1997年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-fd6c584a-d8c2-445f-846d-46080a4aba0b.jpg.296x216.jpg
20200208,闵行,金虹桥,湘府二期多层带电梯三房业主诚意出售,799万,3室1厅 | 87.8平米 | 南 北 | 精装 | 中楼层(共6层) | 1999年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-61c3a6a8-84a8-4637-8905-63dc87fdc128.jpg.296x216.jpg
20200208,闵行,金虹桥,别墅小区满五年 电梯两房中高层 少有全明户型临花园,690万,2室2厅 | 109.31平米 | 南 | 精装 | 中楼层(共6层) | 1999年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-1dd10743-2e59-4e23-8639-e2f427e20b5f.jpg.296x216.jpg
20200208,闵行,金虹桥,温馨两居室 小区安静 地铁步行可到  拎包入住装修,520万,2室1厅 | 80.81平米 | 南 | 精装 | 高楼层(共6层) | 1997年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-3ed45b6e-2f93-4fb1-b6ef-40854bda0f78.jpg.296x216.jpg
20200208,闵行,金虹桥,中环内 低总价一房 正气户型 诚意出售,260万,1室1厅 | 45.55平米 | 南 | 简装 | 低楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-d4e8381f-da32-47c7-839d-be230ef18fec.jpg.296x216.jpg
20200208,闵行,金虹桥,名都城大两房子，位置安静，满五唯王一税费少!,758万,2室2厅 | 139.16平米 | 西南 南 | 精装 | 低楼层(共16层) | 1998年建 | 板塔结合,https://image1.ljcdn.com/310000-inspection/pc1_Gnhg1Ct0X_1.jpg.296x216.jpg
20200208,闵行,金虹桥,新上9号线漕河泾地铁口，精装低总价大一居，南北通,235万,1室1厅 | 48.03平米 | 南 | 精装 | 高楼层(共6层) | 1992年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-4ec14b39-8040-46c0-8fa7-414a87888380.png.296x216.jpg
20200208,闵行,金虹桥,飞机户型  小错层设计  南北双阳台,936万,3室2厅 | 139.58平米 | 南 | 简装 | 低楼层(共11层) | 2002年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-f56517d9-3259-4edf-b24e-f45fb9e96458.jpg.296x216.jpg
20200208,闵行,金虹桥,高区景观房，视野好，无遮挡........,470万,1室1厅 | 68.34平米 | 南 | 简装 | 高楼层(共13层) | 2012年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-b57de564-563b-4255-b507-a04eaaa42bc0.jpg.296x216.jpg
20200208,闵行,金虹桥,品质小区景观楼层 自住装修 南北阳台 地铁九号线500米,745万,3室2厅 | 120.08平米 | 南 | 精装 | 中楼层(共6层) | 2005年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-5a5dd07c-dff6-4ee1-83d2-5413f3b45bae.jpg.296x216.jpg
20200208,闵行,金虹桥,婚房装修，带地暖，税少，诚意卖，随时看,370万,2室1厅 | 58.89平米 | 南 | 精装 | 高楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_Ycc0IStNK_1.jpg.296x216.jpg
20200208,闵行,金虹桥,两年的新房，万科高品质物业，精装修配品质家居,1680万,4室2厅 | 178.24平米 | 南 | 精装 | 低楼层(共27层) | 2016年建 | 板楼,https://image1.ljcdn.com/310000-inspection/d869c466-d2b4-4c30-b6d0-36afb3c4c73f.jpg.296x216.jpg
20200208,闵行,金虹桥,名都古北06年新房刷卡到户小区室内恒温游泳池三阳台,1100万,3室2厅 | 156.74平米 | 南 | 精装 | 低楼层(共20层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/e2233274-6498-4594-a6a2-343cdaad1cfb.jpg.296x216.jpg
20200208,闵行,金虹桥,品质小区 房型放正 满五唯一 税费少 诚意出售,900万,2室2厅 | 120.86平米 | 南 | 精装 | 低楼层(共21层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/9d24ca91-23a8-40d4-b141-725057af41fc.jpg.296x216.jpg
20200208,闵行,金虹桥,精装修 南北通 带阳台 户型正气 业主诚意出售,628万,3室2厅 | 145.08平米 | 南 | 精装 | 高楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/4efa504e-8612-4f9f-a286-02a038ad930e.jpg.296x216.jpg
20200208,闵行,金虹桥,双地铁口，南北通，户型方正，得房率高，置换诚意出售,1149万,3室2厅 | 139.2平米 | 南 | 精装 | 高楼层(共18层) | 2004年建 | 板楼,https://image1.ljcdn.com/310000-inspection/38310352-c720-46ef-9967-5a8d7fea6fda.jpg.296x216.jpg
20200208,闵行,金虹桥,双南户型，通风好，装修省15万，位置安静，采光好,305万,2室1厅 | 59.38平米 | 南 | 简装 | 高楼层(共6层) | 1992年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-71737d55-41be-4cd9-996c-9527be6cd3ff.png.296x216.jpg
20200208,闵行,金虹桥,古北地铁边，总价低 业主诚意出售 采光好，看房方便！,390万,2室1厅 | 67.77平米 | 南 | 精装 | 高楼层(共6层) | 1996年建 | 板楼,https://image1.ljcdn.com/shfdfs-image/20171217/4bfc8aae-3dd5-4cb0-85d5-f17f32e98c7c.jpg.296x216.jpg
20200208,闵行,金虹桥,这是您不能错过的一个房子，不信进来看一下,430万,2室2厅 | 74.74平米 | 南 | 精装 | 高楼层(共6层) | 1998年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-402ff7ff-7ee7-4f22-b3ef-b7bfcbb5eed8.png.296x216.jpg
20200208,闵行,金虹桥,装修耗资80万，视野开阔，地暖和空调，买进价高税少,1500万,4室2厅 | 194.59平米 | 南 | 精装 | 3层 | 1998年建 | 板楼 | 双拼别墅,https://image1.ljcdn.com/310000-inspection/6d45533a-fa22-42a8-81c9-0e5c33793097.jpg.296x216.jpg
20200208,闵行,金虹桥,中环内天鸿公寓小区板式户型三房带电梯，诚意出售！,770万,3室2厅 | 118.73平米 | 南 | 简装 | 低楼层(共22层) | 2008年建 | 板楼,https://image1.ljcdn.com/shfdfs-image/20171112/f95170b0-4c9a-426e-8c82-91ef4cb28700.jpg.296x216.jpg
20200208,闵行,金虹桥,满五年唯一，B期位置好，不靠马路，精装修看房方便,1699万,4室2厅 | 278.27平米 | 南 | 精装 | 2层 | 2003年建 | 板楼 | 双拼别墅,https://image1.ljcdn.com/310000-inspection/fb08b7b0-cc78-4dac-9b85-8c406d765d75.jpg.296x216.jpg
20200208,闵行,金虹桥,上虹新村高区南北两房，户型正气，采光视野好,360万,2室1厅 | 71.28平米 | 南 | 简装 | 高楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/shfdfs-image/20170419/d0f01c9f-1e1b-4931-8fc8-141401dd732d.jpg.296x216.jpg
20200208,闵行,金虹桥,金虹桥东苑怡和园 中环边上 附40平露台 装修5年,1100万,5室2厅 | 201.47平米 | 南 | 精装 | 高楼层(共6层) | 2000年建 | 板楼,https://image1.ljcdn.com/shfdfs-image/20170903/15731654-54da-41e1-ad20-170313143363.jpg.296x216.jpg
20200208,闵行,金虹桥,板式户型大三房，景观位置看小区绿化花园，诚意出售,1150万,3室2厅 | 155.98平米 | 南 | 精装 | 中楼层(共20层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/b95e8f87-64fd-49db-8d37-b2e71fea85f8.jpg.296x216.jpg
20200208,闵行,金虹桥,带60平露台，2000年竣工，复式房，房型正，诚意出售房主自荐,780万,4室3厅 | 185.46平米 | 南 | 简装 | 高楼层(共6层) | 2000年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-247cacb1-1940-467f-a96b-abc810ed18ce.jpg.296x216.jpg
20200208,闵行,金虹桥,临池而居，望鱼而眠，耗时一年四百万装修，正规四房！,2000万,4室3厅 | 278.27平米 | 南 | 精装 | 2层 | 2003年建 | 板楼 | 双拼别墅,https://image1.ljcdn.com/310000-inspection/f30ac62f-3181-4565-a6f1-7769113c3685.jpg.296x216.jpg
20200208,闵行,金虹桥,南进门东边间大花园+地铁10号+老外街珍珠城71路+钥匙,1520万,4室2厅 | 192.56平米 | 南 | 简装 | 3层 | 1998年建 | 板楼 | 双拼别墅,https://image1.ljcdn.com/shfdfs-image/20170903/506f9b60-c8c4-4d73-869c-b634f3ad71f0.jpg.296x216.jpg
20200208,闵行,金虹桥,精品小一房 双南户型 小区环境好 位置好,350万,1室1厅 | 51.91平米 | 南 | 精装 | 高楼层(共6层) | 1996年建 | 板楼,https://image1.ljcdn.com/310000-inspection/c3823283-694a-4664-8f20-7f4df7a4cfd4.jpg.296x216.jpg
20200208,闵行,金虹桥,采光充足，格局方正两房朝南，得房率高,950万,3室2厅 | 123.12平米 | 南 | 精装 | 低楼层(共18层) | 2004年建 | 板楼,https://image1.ljcdn.com/310000-inspection/b623552e-78a3-48a9-a013-090e6d0af732.jpg.296x216.jpg
20200208,闵行,金虹桥,精装四房，满五唯一，采光好，带飘窗，单价低，方便约,670万,4室1厅 | 137.45平米 | 南 | 精装 | 低楼层(共6层) | 1997年建 | 板楼,https://image1.ljcdn.com/310000-inspection/be56d2ca-f11d-49a3-b163-e8cd151edf36.jpg.296x216.jpg
20200208,闵行,金虹桥,复式四房，挑空，46平的客厅，单价低，空中别墅！房主自荐,765万,4室2厅 | 187平米 | 南 | 精装 | 高楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-7c836cb7-0d18-44f3-9692-73bf81d5d1bb.jpg.296x216.jpg
20200208,闵行,金虹桥,大客厅翩翩起舞+全明+视野采光佳+婚房装修+改动性强,800万,3室2厅 | 157.71平米 | 南 | 精装 | 高楼层(共13层) | 1997年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_Ynm0ktTDy_1.jpg.296x216.jpg
20200208,闵行,金虹桥,古北商圈电梯房，双轨交通，满五，0个税，随时实地看,495万,2室2厅 | 96.05平米 | 东南 | 简装 | 低楼层(共18层) | 1998年建 | 塔楼,https://image1.ljcdn.com/shfdfs-image/20150116/985f2a99-1e30-4f99-92c6-a2838df9cbc9.jpg.296x216.jpg
20200208,闵行,金虹桥,古北次新房，2房2卫，半人车分流，闹中取静，南北通,799万,2室2厅 | 120.16平米 | 南 | 精装 | 高楼层(共12层) | 2005年建 | 板楼,https://image1.ljcdn.com/shfdfs-image/20170916/6b6d9ae7-1117-4988-ab82-fb4520833edd.jpg.296x216.jpg
20200208,闵行,金虹桥,此房满五唯一。独栋南北花园围绕，360度采光,3800万,5室3厅 | 409.85平米 | 南 | 精装 | 3层 | 1998年建 | 板楼 | 独栋别墅,https://image1.ljcdn.com/310000-inspection/4bfaa393-8d0a-4446-b506-e6d31681df7f.jpg.296x216.jpg
20200208,闵行,金虹桥,全明低区两房，采光不挡。上家免增值税，个税仅1%。,670万,2室1厅 | 96.35平米 | 南 | 精装 | 13层  | 板楼,https://image1.ljcdn.com/310000-inspection/a3c41295-e681-4c77-9655-7a79417b5dd6.jpg.296x216.jpg
20200208,闵行,金虹桥,白玉兰奖项（仅三栋获得）+量少珍售+满五唯一+地铁10,722万,3室2厅 | 136.66平米 | 南 | 精装 | 低楼层(共10层) | 1996年建 | 板楼,https://image1.ljcdn.com/310000-inspection/23b57283-6606-4ad9-a7f8-87a9694ed054.JPG.296x216.jpg
20200208,闵行,金虹桥,国际社区， 花园洋房，经典大平层，全明户型,655万,4室2厅 | 137.45平米 | 南 | 精装 | 中楼层(共6层) | 1997年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-4a8c609c-b6b5-46dc-8380-b3306613dce4.png.296x216.jpg
20200208,闵行,金虹桥,新装修06年次新房,小区精品2+1房诚售，满五一税少,650万,2室2厅 | 105.76平米 | 南 | 简装 | 低楼层(共11层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_4uJkC4nZ2_1.jpg.296x216.jpg
20200208,闵行,金虹桥,精致经典别墅，南进门南北花园，带空中花园，欢迎品鉴,1445万,4室3厅 | 176.28平米 | 南 | 毛坯 | 3层 | 1999年建 | 板楼 | 联排别墅,https://image1.ljcdn.com/shfdfs-image/20160612/d1f30851-c5ef-4178-8e1f-00876a47de16.jpg.296x216.jpg
20200208,闵行,金虹桥,吴中路970弄 3室1厅 392万,392万,3室1厅 | 76.6平米 | 南 | 其他 | 中楼层(共6层) | 1996年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_7lsOjSLzJ_1.jpg.296x216.jpg
20200208,闵行,金虹桥,独栋，大独栋，虹桥高尔夫别墅，有钥匙，随时看,2300万,5室3厅 | 385.42平米 | 南 北 | 简装 | 2层 | 2003年建 | 板楼 | 独栋别墅,https://image1.ljcdn.com/310000-inspection/ef965714-6cd1-431c-ab0f-99f2ea826b3d.jpg.296x216.jpg
20200208,闵行,金虹桥,3+1南北通房型，满五唯一，精装修，业主诚意出售,899万,3室2厅 | 155平米 | 南 | 精装 | 中楼层(共8层) | 1999年建 | 板塔结合,https://image1.ljcdn.com/shfdfs-image/20151212/f4bf3479-194e-4c25-84b5-0e5338aa65a7.jpg.296x216.jpg
20200208,闵行,金虹桥,对望古北壹号，全人车分流，双车位，套间设计，大独栋,2340万,5室3厅 | 384.69平米 | 南 | 精装 | 2层 | 2003年建 | 板楼 | 独栋别墅,https://image1.ljcdn.com/310000-inspection/00650bc4-64ee-455a-9c58-c2b3dc052e96.JPG.296x216.jpg
20200208,闵行,金虹桥,L型四合院式纯独栋，聚气聚财，套间设计，税费各付,4600万,5室3厅 | 437.11平米 | 南 | 精装 | 3层 | 1997年建 | 板楼 | 独栋别墅,https://image1.ljcdn.com/310000-inspection/8ddb16dd-33fd-40a2-aa87-716b862052cd.jpg.296x216.jpg
20200208,闵行,金虹桥,高区景观，楼层好，视野开阔，采光充足，诚意售随时看,650万,1室2厅 | 63.98平米 | 南 | 精装 | 高楼层(共18层) | 2011年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-c60a7384-1cd6-4cba-a1fb-2a3e1c541c2e.png.296x216.jpg
20200208,闵行,金虹桥,白玉兰奖（三栋），次顶楼，看森林风起听鸟飞泉落,818万,3室2厅 | 136.66平米 | 南 | 精装 | 高楼层(共9层) | 1996年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-13b6a5d6-873d-4fe0-92f3-ac1dd5b838c1.png.296x216.jpg
20200208,闵行,金虹桥,97年竣工，奥森花苑内，商品房，次顶楼，未来可装电梯房主自荐,555万,3室2厅 | 98.83平米 | 南 | 简装 | 高楼层(共6层) | 1997年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-bd1a51df-485b-4412-8057-4a2a65c77235.jpg.296x216.jpg
20200208,闵行,金虹桥,老外街珍藏别墅 360度花园 人车分流 带车库 位置安静,1820万,4室2厅 | 274.13平米 | 南 | 精装 | 2层 | 2003年建 | 板楼 | 双拼别墅,https://image1.ljcdn.com/310000-inspection/5fc9ac58-6501-403b-bc21-e70a5e4cc3e7.jpg.296x216.jpg
20200208,闵行,金虹桥,虹桥花苑稀有复式，户型正气，带花园，诚意出售，可谈,1650万,5室3厅 | 246.64平米 | 南 | 精装 | 低楼层(共16层) | 2003年建 | 板楼,https://image1.ljcdn.com/310000-inspection/f6113fca-7fb1-4a6c-a374-ce6515ad50f7.jpg.296x216.jpg
20200208,闵行,金虹桥,颠覆认知！同济设计院巨匠之作，双车位，带电梯地暖房主自荐,1938万,6室3厅 | 271.17平米 | 南 | 精装 | 2层 | 2002年建 | 板楼 | 双拼别墅,https://image1.ljcdn.com/310000-inspection/6c5e8765-efef-445e-b7fa-425dca67280a.jpg.296x216.jpg
20200208,闵行,金虹桥,汤臣品质别墅，唯一在售双拼，中 央空调地暖有钥匙,1380万,4室2厅 | 194.59平米 | 南 | 精装 | 3层 | 1998年建 | 板楼 | 双拼别墅,https://image1.ljcdn.com/310000-inspection/8ae4ffd3-6ca3-4830-8478-2da276cfa0e7.jpg.296x216.jpg
20200208,闵行,金虹桥,虹桥高尔夫别墅 4室3厅 2600万,2600万,4室3厅 | 399.61平米 | 南 | 精装 | 2层 | 2002年建 | 板楼 | 独栋别墅,https://image1.ljcdn.com/310000-inspection/0b0ee469-fbba-4611-83af-252422290243.jpg.296x216.jpg
20200208,闵行,金虹桥,《华光花园二期》《一复二》《带30平花园》,760万,3室2厅 | 146.18平米 | 南 | 毛坯 | 低楼层(共6层) | 1996年建 | 板楼,https://image1.ljcdn.com/shfdfs-image/20160219/cfac0d89-7ff4-4c09-8eb5-09301a2d299f.jpg.296x216.jpg
20200208,闵行,金虹桥,二期98年楼梯更宽！一梯两户！52平精致户型！诚意出售房主自荐,319万,1室1厅 | 52.4平米 | 南 | 精装 | 高楼层(共6层) | 1998年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_Iqgk5fAnb_1.jpg.296x216.jpg
20200208,闵行,金虹桥,一梯两户板式房，整洁家园，两房两卫两厅，带花园。,495万,2室2厅 | 89.92平米 | 南 | 精装 | 低楼层(共6层) | 1997年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_5mMVFbAE9_1.jpg.296x216.jpg
20200208,闵行,金虹桥,总价低，面积大。满五唯一，近地铁，采光好房主自荐,339万,2室1厅 | 72.93平米 | 南 | 精装 | 高楼层(共6层) | 1993年建 | 板楼,https://image1.ljcdn.com/310000-inspection/2a77b7f8-61f2-466e-ab60-bac88b82efaa.JPG.296x216.jpg
